campaign_id,client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
4018,4017,48,2,999,0,,0,2022-05-17
4019,4018,104,2,999,0,,0,2022-05-18
4020,4019,610,1,999,0,,0,2022-05-22
4021,4020,287,1,999,0,,0,2022-05-19
4022,4021,68,2,999,0,,0,2022-05-22
4023,4022,167,4,999,0,,0,2022-05-5
4024,4023,336,1,999,0,,0,2022-05-20
4025,4024,202,1,999,0,,0,2022-05-21
4026,4025,228,1,999,0,,0,2022-05-11
4027,4026,192,1,999,0,,0,2022-05-28
4028,4027,23,1,999,0,,0,2022-05-9
4029,4028,260,1,999,0,,0,2022-05-14
4030,4029,387,1,999,0,,0,2022-05-25
4031,4030,70,1,999,0,,0,2022-05-25
4032,4031,272,1,999,0,,0,2022-05-9
4033,4032,158,2,999,0,,0,2022-05-31
4034,4033,35,3,999,0,,0,2022-05-20
4035,4034,607,1,999,0,,1,2022-05-14
4036,4035,257,1,999,0,,0,2022-05-26
4037,4036,36,2,999,0,,0,2022-05-10
4038,4037,214,3,999,0,,0,2022-05-18
4039,4038,105,2,999,0,,0,2022-05-3
4040,4039,260,9,999,0,,0,2022-05-17
4041,4040,197,4,999,0,,0,2022-05-13
4042,4041,174,2,999,0,,0,2022-05-7
4043,4042,144,2,999,0,,0,2022-05-7
4044,4043,222,2,999,0,,0,2022-05-13
4045,4044,136,2,999,0,,0,2022-05-20
4046,4045,546,12,999,0,,0,2022-05-5
4047,4046,49,2,999,0,,0,2022-05-27
4048,4047,335,4,999,0,,0,2022-05-31
4049,4048,105,1,999,0,,0,2022-05-8
4050,4049,1203,3,999,0,,0,2022-05-28
4051,4050,1022,4,999,0,,1,2022-05-8
4052,4051,128,1,999,0,,0,2022-05-12
4053,4052,258,1,999,0,,0,2022-05-21
4054,4053,199,1,999,0,,0,2022-05-11
4055,4054,364,1,999,0,,0,2022-05-4
4056,4055,123,1,999,0,,0,2022-05-30
4057,4056,201,14,999,0,,0,2022-05-1
4058,4057,193,3,999,0,,0,2022-05-8
4059,4058,159,3,999,0,,0,2022-05-7
4060,4059,166,3,999,0,,0,2022-05-12
4061,4060,480,1,999,0,,0,2022-05-15
4062,4061,149,4,999,0,,0,2022-05-14
4063,4062,396,3,999,0,,0,2022-05-19
4064,4063,124,3,999,0,,0,2022-05-12
4065,4064,13,1,999,0,,0,2022-05-26
4066,4065,259,1,999,0,,0,2022-05-24
4067,4066,162,1,999,0,,0,2022-05-30
4068,4067,723,1,999,0,,0,2022-05-27
4069,4068,89,1,999,0,,0,2022-05-25
4070,4069,257,2,999,0,,0,2022-05-6
4071,4070,361,2,999,0,,0,2022-05-31
4072,4071,314,1,999,0,,0,2022-05-15
4073,4072,83,1,999,0,,0,2022-05-17
4074,4073,215,1,999,0,,0,2022-05-23
4075,4074,115,4,999,0,,0,2022-05-7
4076,4075,147,3,999,0,,0,2022-05-10
4077,4076,102,1,999,0,,0,2022-05-25
4078,4077,183,7,999,0,,0,2022-05-20
4079,4078,70,1,999,0,,0,2022-05-3
4080,4079,19,1,999,0,,0,2022-05-2
4081,4080,346,1,999,0,,0,2022-05-1
4082,4081,643,1,999,0,,0,2022-05-27
4083,4082,78,1,999,0,,0,2022-05-15
4084,4083,133,1,999,0,,0,2022-05-22
4085,4084,193,6,999,0,,0,2022-05-26
4086,4085,181,1,999,0,,0,2022-05-22
4087,4086,513,1,999,0,,0,2022-05-12
4088,4087,109,2,999,0,,0,2022-05-1
4089,4088,263,1,999,0,,0,2022-05-20
4090,4089,333,1,999,0,,0,2022-05-11
4091,4090,104,1,999,0,,0,2022-05-6
4092,4091,191,4,999,0,,0,2022-05-23
4093,4092,571,1,999,0,,0,2022-05-26
4094,4093,180,1,999,0,,0,2022-05-29
4095,4094,446,3,999,0,,0,2022-05-2
4096,4095,107,2,999,0,,0,2022-05-30
4097,4096,335,3,999,0,,0,2022-05-22
4098,4097,120,3,999,0,,0,2022-05-26
4099,4098,219,2,999,0,,0,2022-05-1
4100,4099,148,1,999,0,,0,2022-05-13
4101,4100,400,2,999,0,,0,2022-05-22
4102,4101,503,2,999,0,,0,2022-05-25
4103,4102,125,5,999,0,,0,2022-05-1
4104,4103,329,1,999,0,,0,2022-05-22
4105,4104,194,3,999,0,,0,2022-05-12
4106,4105,7,1,999,0,,0,2022-05-13
4107,4106,53,1,999,0,,0,2022-05-24
4108,4107,261,56,999,0,,0,2022-05-18
4109,4108,100,1,999,0,,0,2022-05-8
4110,4109,104,1,999,0,,0,2022-05-7
4111,4110,552,3,999,0,,1,2022-05-15
4112,4111,345,1,999,0,,0,2022-05-1
4113,4112,263,1,999,0,,0,2022-05-24
4114,4113,88,6,999,0,,0,2022-05-28
4115,4114,44,39,999,0,,0,2022-05-11
4116,4115,207,3,999,0,,0,2022-05-1
4117,4116,401,2,999,0,,0,2022-05-27
4118,4117,178,5,999,0,,0,2022-05-13
4119,4118,53,5,999,0,,0,2022-05-27
4120,4119,349,2,999,0,,0,2022-05-29
4121,4120,34,9,999,0,,0,2022-05-22
4122,4121,48,3,999,0,,0,2022-05-14
4123,4122,182,11,999,0,,0,2022-05-4
4124,4123,147,1,999,0,,0,2022-05-1
4125,4124,457,5,999,0,,0,2022-05-11
4126,4125,193,1,999,0,,0,2022-05-10
4127,4126,142,3,999,0,,0,2022-05-16
4128,4127,123,2,999,0,,0,2022-05-16
4129,4128,65,3,999,0,,0,2022-05-21
4130,4129,420,1,999,0,,0,2022-05-29
4131,4130,100,2,999,0,,0,2022-05-29
4132,4131,403,2,999,0,,0,2022-05-25
4133,4132,229,3,999,0,,0,2022-05-20
4134,4133,445,2,999,0,,0,2022-05-16
4135,4134,206,4,999,0,,0,2022-05-24
4136,4135,182,2,999,0,,0,2022-05-29
4137,4136,183,2,999,0,,0,2022-05-9
4138,4137,140,2,999,0,,0,2022-05-28
4139,4138,134,3,999,0,,0,2022-05-15
4140,4139,88,35,999,0,,0,2022-05-23
4141,4140,234,13,999,0,,0,2022-05-3
4142,4141,215,3,999,0,,0,2022-05-17
4143,4142,194,5,999,0,,0,2022-05-31
4144,4143,394,2,999,0,,0,2022-05-28
4145,4144,5,2,999,0,,0,2022-05-28
4146,4145,408,2,999,0,,0,2022-05-3
4147,4146,114,2,999,0,,0,2022-05-20
4148,4147,210,2,999,0,,0,2022-05-14
4149,4148,243,6,999,0,,0,2022-05-7
4150,4149,180,6,999,0,,0,2022-05-18
4151,4150,8,2,999,0,,0,2022-05-20
4152,4151,313,2,999,0,,0,2022-05-10
4153,4152,1622,2,999,0,,1,2022-05-11
4154,4153,324,2,999,0,,0,2022-05-20
4155,4154,205,3,999,0,,0,2022-05-7
4156,4155,194,2,999,0,,0,2022-05-17
4157,4156,165,5,999,0,,0,2022-05-23
4158,4157,86,7,999,0,,0,2022-05-13
4159,4158,160,2,999,0,,0,2022-05-10
4160,4159,492,6,999,0,,0,2022-05-27
4161,4160,187,3,999,0,,0,2022-05-30
4162,4161,197,4,999,0,,0,2022-05-23
4163,4162,95,5,999,0,,0,2022-05-24
4164,4163,159,3,999,0,,0,2022-05-2
4165,4164,967,6,999,0,,1,2022-05-5
4166,4165,260,3,999,0,,0,2022-05-4
4167,4166,109,2,999,0,,0,2022-05-9
4168,4167,579,5,999,0,,1,2022-05-10
4169,4168,124,42,999,0,,0,2022-05-14
4170,4169,158,5,999,0,,0,2022-05-14
4171,4170,162,10,999,0,,0,2022-05-28
4172,4171,211,2,999,0,,0,2022-05-3
4173,4172,173,5,999,0,,0,2022-05-5
4174,4173,73,7,999,0,,0,2022-05-31
4175,4174,220,3,999,0,,0,2022-05-23
4176,4175,110,2,999,0,,0,2022-05-7
4177,4176,99,22,999,0,,0,2022-05-29
4178,4177,112,7,999,0,,0,2022-05-19
4179,4178,168,4,999,0,,0,2022-05-6
4180,4179,283,3,999,0,,0,2022-05-6
4181,4180,235,7,999,0,,0,2022-05-11
4182,4181,138,8,999,0,,0,2022-05-28
4183,4182,374,6,999,0,,0,2022-05-26
4184,4183,353,4,999,0,,0,2022-05-22
4185,4184,147,2,999,0,,0,2022-05-30
4186,4185,332,10,999,0,,0,2022-05-28
4187,4186,179,9,999,0,,0,2022-05-17
4188,4187,396,9,999,0,,0,2022-05-14
4189,4188,492,9,999,0,,0,2022-05-2
4190,4189,360,2,999,0,,0,2022-05-5
4191,4190,175,2,999,0,,0,2022-05-22
4192,4191,97,9,999,0,,0,2022-05-17
4193,4192,84,3,999,0,,0,2022-05-12
4194,4193,57,7,999,0,,0,2022-05-25
4195,4194,105,11,999,0,,0,2022-05-23
4196,4195,886,3,999,0,,0,2022-05-2
4197,4196,182,8,999,0,,0,2022-05-8
4198,4197,467,4,999,0,,0,2022-05-12
4199,4198,21,11,999,0,,0,2022-05-16
4200,4199,470,4,999,0,,0,2022-05-3
4201,4200,85,3,999,0,,0,2022-05-29
4202,4201,120,7,999,0,,0,2022-05-12
4203,4202,298,2,999,0,,0,2022-05-28
4204,4203,249,2,999,0,,0,2022-05-24
4205,4204,87,5,999,0,,0,2022-05-4
4206,4205,622,2,999,0,,0,2022-05-8
4207,4206,195,4,999,0,,0,2022-05-2
4208,4207,179,2,999,0,,0,2022-05-3
4209,4208,58,10,999,0,,0,2022-05-1
4210,4209,1218,3,999,0,,1,2022-05-26
4211,4210,500,3,999,0,,0,2022-05-2
4212,4211,66,9,999,0,,0,2022-05-1
4213,4212,328,10,999,0,,0,2022-05-12
4214,4213,3078,4,999,0,,0,2022-05-5
4215,4214,21,7,999,0,,0,2022-05-21
4216,4215,150,1,999,0,,0,2022-05-18
4217,4216,148,5,999,0,,0,2022-05-25
4218,4217,102,1,999,0,,0,2022-05-30
4219,4218,91,1,999,0,,0,2022-05-10
4220,4219,201,1,999,0,,0,2022-05-11
4221,4220,70,1,999,0,,0,2022-05-11
4222,4221,19,15,999,0,,0,2022-05-19
4223,4222,82,9,999,0,,0,2022-05-12
4224,4223,59,1,999,0,,0,2022-05-9
4225,4224,182,1,999,0,,0,2022-05-16
4226,4225,365,4,999,0,,0,2022-05-18
4227,4226,257,1,999,0,,0,2022-05-7
4228,4227,280,1,999,0,,0,2022-05-11
4229,4228,16,10,999,0,,0,2022-05-20
4230,4229,249,1,999,0,,0,2022-05-9
4231,4230,140,1,999,0,,0,2022-05-16
4232,4231,184,1,999,0,,0,2022-05-23
4233,4232,20,12,999,0,,0,2022-05-1
4234,4233,686,1,999,0,,0,2022-05-3
4235,4234,107,2,999,0,,0,2022-05-18
4236,4235,224,1,999,0,,0,2022-05-30
4237,4236,172,1,999,0,,0,2022-05-31
4238,4237,19,1,999,0,,0,2022-05-13
4239,4238,125,4,999,0,,0,2022-05-9
4240,4239,280,1,999,0,,0,2022-05-29
4241,4240,216,1,999,0,,0,2022-05-5
4242,4241,109,1,999,0,,0,2022-05-12
4243,4242,81,1,999,0,,0,2022-05-24
4244,4243,409,2,999,0,,0,2022-05-3
4245,4244,146,1,999,0,,0,2022-05-16
4246,4245,83,1,999,0,,0,2022-05-18
4247,4246,226,1,999,0,,0,2022-05-12
4248,4247,191,1,999,0,,0,2022-05-3
4249,4248,171,1,999,0,,0,2022-05-27
4250,4249,13,12,999,0,,0,2022-05-10
4251,4250,133,1,999,0,,0,2022-05-26
4252,4251,656,1,999,0,,0,2022-05-11
4253,4252,1205,1,999,0,,1,2022-05-18
4254,4253,202,6,999,0,,0,2022-05-5
4255,4254,206,1,999,0,,0,2022-05-26
4256,4255,202,1,999,0,,0,2022-05-11
4257,4256,79,1,999,0,,0,2022-05-31
4258,4257,196,1,999,0,,0,2022-05-3
4259,4258,186,4,999,0,,0,2022-05-5
4260,4259,532,1,999,0,,0,2022-05-12
4261,4260,97,2,999,0,,0,2022-05-17
4262,4261,234,5,999,0,,0,2022-05-13
4263,4262,216,1,999,0,,0,2022-05-15
4264,4263,297,1,999,0,,0,2022-05-1
4265,4264,1882,2,999,0,,1,2022-05-1
4266,4265,243,1,999,0,,0,2022-05-28
4267,4266,98,1,999,0,,0,2022-05-11
4268,4267,81,1,999,0,,0,2022-05-31
4269,4268,1334,1,999,0,,1,2022-05-1
4270,4269,190,1,999,0,,0,2022-05-10
4271,4270,142,3,999,0,,0,2022-05-20
4272,4271,775,1,999,0,,0,2022-05-28
4273,4272,335,1,999,0,,0,2022-05-20
4274,4273,168,1,999,0,,0,2022-05-24
4275,4274,68,2,999,0,,0,2022-05-3
4276,4275,217,1,999,0,,0,2022-05-24
4277,4276,68,1,999,0,,0,2022-05-25
4278,4277,119,1,999,0,,0,2022-05-5
4279,4278,160,1,999,0,,0,2022-05-6
4280,4279,294,10,999,0,,0,2022-05-26
4281,4280,57,1,999,0,,0,2022-05-10
4282,4281,297,2,999,0,,0,2022-05-11
4283,4282,90,1,999,0,,0,2022-05-6
4284,4283,600,1,999,0,,0,2022-05-20
4285,4284,38,1,999,0,,0,2022-05-6
4286,4285,217,1,999,0,,0,2022-05-9
4287,4286,142,1,999,0,,0,2022-05-9
4288,4287,26,1,999,0,,0,2022-05-31
4289,4288,369,1,999,0,,0,2022-05-20
4290,4289,29,1,999,0,,0,2022-05-8
4291,4290,274,1,999,0,,0,2022-05-15
4292,4291,214,1,999,0,,0,2022-05-21
4293,4292,24,1,999,0,,0,2022-05-5
4294,4293,793,2,999,0,,0,2022-05-12
4295,4294,182,2,999,0,,1,2022-05-9
4296,4295,71,1,999,0,,0,2022-05-12
4297,4296,203,1,999,0,,0,2022-05-22
4298,4297,166,1,999,0,,0,2022-05-31
4299,4298,167,1,999,0,,0,2022-05-3
4300,4299,37,1,999,0,,0,2022-05-2
4301,4300,154,1,999,0,,0,2022-05-18
4302,4301,394,1,999,0,,0,2022-05-28
4303,4302,127,1,999,0,,0,2022-05-6
4304,4303,264,1,999,0,,0,2022-05-9
4305,4304,231,1,999,0,,0,2022-05-11
4306,4305,320,1,999,0,,0,2022-05-10
4307,4306,618,1,999,0,,0,2022-05-23
4308,4307,101,1,999,0,,0,2022-05-20
4309,4308,110,1,999,0,,0,2022-05-10
4310,4309,121,3,999,0,,0,2022-05-28
4311,4310,85,1,999,0,,0,2022-05-7
4312,4311,265,1,999,0,,0,2022-05-27
4313,4312,171,1,999,0,,0,2022-05-1
4314,4313,345,1,999,0,,0,2022-05-26
4315,4314,224,1,999,0,,0,2022-05-28
4316,4315,171,1,999,0,,0,2022-05-15
4317,4316,67,1,999,0,,0,2022-05-4
4318,4317,186,1,999,0,,0,2022-05-29
4319,4318,269,1,999,0,,0,2022-05-19
4320,4319,115,1,999,0,,0,2022-05-1
4321,4320,273,1,999,0,,0,2022-05-27
4322,4321,65,1,999,0,,0,2022-05-6
4323,4322,434,1,999,0,,0,2022-05-29
4324,4323,148,1,999,0,,0,2022-05-27
4325,4324,507,1,999,0,,0,2022-05-4
4326,4325,253,1,999,0,,0,2022-05-5
4327,4326,27,1,999,0,,0,2022-05-21
4328,4327,100,1,999,0,,0,2022-05-9
4329,4328,116,1,999,0,,0,2022-05-28
4330,4329,124,1,999,0,,0,2022-05-17
4331,4330,66,2,999,0,,0,2022-05-18
4332,4331,233,2,999,0,,0,2022-05-3
4333,4332,380,1,999,0,,0,2022-05-18
4334,4333,90,1,999,0,,0,2022-05-27
4335,4334,258,1,999,0,,0,2022-05-31
4336,4335,92,2,999,0,,0,2022-05-27
4337,4336,423,1,999,0,,0,2022-05-15
4338,4337,215,2,999,0,,0,2022-05-27
4339,4338,209,1,999,0,,0,2022-05-11
4340,4339,181,1,999,0,,0,2022-05-5
4341,4340,201,1,999,0,,0,2022-05-5
4342,4341,360,6,999,0,,0,2022-05-17
4343,4342,155,1,999,0,,0,2022-05-5
4344,4343,81,2,999,0,,0,2022-05-22
4345,4344,40,1,999,0,,0,2022-05-28
4346,4345,447,1,999,0,,0,2022-05-4
4347,4346,137,1,999,0,,0,2022-05-26
4348,4347,184,1,999,0,,0,2022-05-26
4349,4348,121,1,999,0,,0,2022-05-10
4350,4349,138,4,999,0,,0,2022-05-11
4351,4350,207,6,999,0,,0,2022-05-12
4352,4351,309,1,999,0,,0,2022-05-11
4353,4352,134,1,999,0,,0,2022-05-11
4354,4353,1777,1,999,0,,1,2022-05-14
4355,4354,284,1,999,0,,0,2022-05-10
4356,4355,70,2,999,0,,0,2022-05-8
4357,4356,774,1,999,0,,0,2022-05-5
4358,4357,62,1,999,0,,0,2022-05-24
4359,4358,247,2,999,0,,0,2022-05-10
4360,4359,318,3,999,0,,0,2022-05-24
4361,4360,277,2,999,0,,0,2022-05-25
4362,4361,126,3,999,0,,0,2022-05-17
4363,4362,411,1,999,0,,0,2022-05-9
4364,4363,85,1,999,0,,0,2022-05-28
4365,4364,378,1,999,0,,0,2022-05-16
4366,4365,83,1,999,0,,0,2022-05-2
4367,4366,71,3,999,0,,0,2022-05-9
4368,4367,102,2,999,0,,0,2022-05-25
4369,4368,869,2,999,0,,0,2022-05-30
4370,4369,208,2,999,0,,0,2022-05-1
4371,4370,199,4,999,0,,0,2022-05-10
4372,4371,47,1,999,0,,0,2022-05-3
4373,4372,253,1,999,0,,0,2022-05-18
4374,4373,244,1,999,0,,0,2022-05-6
4375,4374,311,1,999,0,,0,2022-05-22
4376,4375,177,1,999,0,,0,2022-05-16
4377,4376,217,2,999,0,,0,2022-05-10
4378,4377,189,1,999,0,,0,2022-05-14
4379,4378,152,1,999,0,,0,2022-05-23
4380,4379,151,1,999,0,,0,2022-05-23
4381,4380,24,1,999,0,,0,2022-05-30
4382,4381,212,1,999,0,,0,2022-05-12
4383,4382,184,1,999,0,,0,2022-05-26
4384,4383,473,2,999,0,,0,2022-05-23
4385,4384,485,1,999,0,,0,2022-05-15
4386,4385,140,1,999,0,,0,2022-05-9
4387,4386,172,1,999,0,,0,2022-05-15
4388,4387,77,2,999,0,,0,2022-05-4
4389,4388,396,1,999,0,,0,2022-05-15
4390,4389,274,2,999,0,,0,2022-05-25
4391,4390,88,2,999,0,,0,2022-05-21
4392,4391,129,2,999,0,,0,2022-05-18
4393,4392,346,2,999,0,,0,2022-05-1
4394,4393,474,2,999,0,,0,2022-05-26
4395,4394,268,2,999,0,,0,2022-05-29
4396,4395,222,2,999,0,,0,2022-05-11
4397,4396,139,2,999,0,,0,2022-05-17
4398,4397,1313,2,999,0,,0,2022-05-30
4399,4398,72,5,999,0,,0,2022-05-28
4400,4399,309,1,999,0,,0,2022-05-23
4401,4400,61,2,999,0,,0,2022-05-12
4402,4401,246,3,999,0,,0,2022-05-22
4403,4402,205,2,999,0,,0,2022-05-17
4404,4403,347,6,999,0,,0,2022-05-27
4405,4404,381,2,999,0,,0,2022-05-28
4406,4405,355,1,999,0,,0,2022-05-1
4407,4406,256,1,999,0,,0,2022-05-16
4408,4407,211,2,999,0,,0,2022-05-17
4409,4408,211,1,999,0,,0,2022-05-4
4410,4409,66,12,999,0,,0,2022-05-8
4411,4410,1452,10,999,0,,0,2022-05-21
4412,4411,487,2,999,0,,0,2022-05-21
4413,4412,610,2,999,0,,0,2022-05-30
4414,4413,120,1,999,0,,0,2022-05-18
4415,4414,464,2,999,0,,0,2022-05-8
4416,4415,547,7,999,0,,0,2022-05-18
4417,4416,152,2,999,0,,0,2022-05-25
4418,4417,522,1,999,0,,0,2022-05-27
4419,4418,227,9,999,0,,0,2022-05-28
4420,4419,129,2,999,0,,0,2022-05-9
4421,4420,1376,2,999,0,,0,2022-05-2
4422,4421,37,1,999,0,,0,2022-05-18
4423,4422,360,1,999,0,,0,2022-05-14
4424,4423,51,1,999,0,,0,2022-05-13
4425,4424,834,6,999,0,,0,2022-05-22
4426,4425,195,10,999,0,,0,2022-05-31
4427,4426,106,1,999,0,,0,2022-05-4
4428,4427,194,1,999,0,,0,2022-05-16
4429,4428,535,1,999,0,,0,2022-05-30
4430,4429,182,1,999,0,,0,2022-05-16
4431,4430,296,1,999,0,,0,2022-05-10
4432,4431,201,1,999,0,,0,2022-05-8
4433,4432,281,1,999,0,,0,2022-05-15
4434,4433,150,1,999,0,,0,2022-05-12
4435,4434,76,1,999,0,,0,2022-05-22
4436,4435,79,1,999,0,,0,2022-05-18
4437,4436,359,2,999,0,,0,2022-05-31
4438,4437,332,2,999,0,,0,2022-05-24
4439,4438,592,1,999,0,,0,2022-05-23
4440,4439,166,1,999,0,,0,2022-05-2
4441,4440,245,1,999,0,,0,2022-05-14
4442,4441,138,8,999,0,,0,2022-05-19
4443,4442,369,1,999,0,,0,2022-05-25
4444,4443,158,1,999,0,,0,2022-05-7
4445,4444,261,1,999,0,,0,2022-05-8
4446,4445,131,1,999,0,,0,2022-05-3
4447,4446,592,1,999,0,,0,2022-05-18
4448,4447,412,1,999,0,,0,2022-05-19
4449,4448,137,2,999,0,,0,2022-05-9
4450,4449,324,1,999,0,,0,2022-05-15
4451,4450,266,1,999,0,,0,2022-05-9
4452,4451,335,1,999,0,,0,2022-05-22
4453,4452,235,2,999,0,,0,2022-05-31
4454,4453,697,2,999,0,,0,2022-05-30
4455,4454,170,2,999,0,,0,2022-05-6
4456,4455,272,2,999,0,,0,2022-05-22
4457,4456,1042,17,999,0,,0,2022-05-22
4458,4457,271,1,999,0,,0,2022-05-4
4459,4458,378,3,999,0,,0,2022-05-2
4460,4459,107,1,999,0,,0,2022-05-10
4461,4460,78,2,999,0,,0,2022-05-9
4462,4461,383,1,999,0,,0,2022-05-26
4463,4462,185,1,999,0,,0,2022-05-28
4464,4463,254,1,999,0,,0,2022-05-27
4465,4464,107,1,999,0,,0,2022-05-16
4466,4465,157,1,999,0,,0,2022-05-15
4467,4466,85,2,999,0,,0,2022-05-10
4468,4467,249,3,999,0,,0,2022-05-25
4469,4468,163,2,999,0,,0,2022-05-1
4470,4469,112,2,999,0,,0,2022-05-5
4471,4470,188,3,999,0,,0,2022-05-30
4472,4471,148,1,999,0,,0,2022-05-5
4473,4472,145,2,999,0,,0,2022-05-19
4474,4473,415,2,999,0,,0,2022-05-3
4475,4474,742,2,999,0,,0,2022-05-7
4476,4475,129,1,999,0,,0,2022-05-22
4477,4476,37,9,999,0,,0,2022-05-6
4478,4477,120,1,999,0,,0,2022-05-1
4479,4478,185,2,999,0,,0,2022-05-30
4480,4479,1045,1,999,0,,1,2022-05-2
4481,4480,204,1,999,0,,0,2022-05-26
4482,4481,205,2,999,0,,0,2022-05-31
4483,4482,74,2,999,0,,0,2022-05-17
4484,4483,190,2,999,0,,0,2022-05-19
4485,4484,325,3,999,0,,0,2022-05-30
4486,4485,650,3,999,0,,1,2022-05-15
4487,4486,148,2,999,0,,0,2022-05-1
4488,4487,38,8,999,0,,0,2022-05-5
4489,4488,625,2,999,0,,0,2022-05-9
4490,4489,175,3,999,0,,0,2022-05-15
4491,4490,134,3,999,0,,0,2022-05-20
4492,4491,97,8,999,0,,0,2022-05-28
4493,4492,282,2,999,0,,0,2022-05-25
4494,4493,304,2,999,0,,0,2022-05-26
4495,4494,438,2,999,0,,0,2022-05-4
4496,4495,999,3,999,0,,0,2022-05-28
4497,4496,127,2,999,0,,0,2022-05-26
4498,4497,446,2,999,0,,0,2022-05-11
4499,4498,289,3,999,0,,0,2022-05-12
4500,4499,217,4,999,0,,0,2022-05-5
4501,4500,169,1,999,0,,0,2022-05-6
4502,4501,247,3,999,0,,0,2022-05-27
4503,4502,140,1,999,0,,0,2022-05-20
4504,4503,60,6,999,0,,0,2022-05-15
4505,4504,99,1,999,0,,0,2022-05-29
4506,4505,26,14,999,0,,0,2022-05-22
4507,4506,128,6,999,0,,0,2022-05-22
4508,4507,215,3,999,0,,0,2022-05-7
4509,4508,64,1,999,0,,0,2022-05-25
4510,4509,52,10,999,0,,0,2022-05-17
4511,4510,216,2,999,0,,0,2022-05-31
4512,4511,292,1,999,0,,0,2022-05-3
4513,4512,129,7,999,0,,0,2022-05-24
4514,4513,201,4,999,0,,0,2022-05-7
4515,4514,210,2,999,0,,0,2022-05-16
4516,4515,114,1,999,0,,0,2022-05-23
4517,4516,657,1,999,0,,0,2022-05-25
4518,4517,88,1,999,0,,0,2022-05-23
4519,4518,147,2,999,0,,0,2022-05-17
4520,4519,443,1,999,0,,0,2022-05-4
4521,4520,73,1,999,0,,0,2022-05-19
4522,4521,127,8,999,0,,0,2022-05-10
4523,4522,1063,2,999,0,,1,2022-05-18
4524,4523,446,2,999,0,,0,2022-05-9
4525,4524,252,2,999,0,,0,2022-05-13
4526,4525,80,2,999,0,,0,2022-05-6
4527,4526,1446,1,999,0,,0,2022-05-22
4528,4527,144,2,999,0,,0,2022-05-19
4529,4528,412,2,999,0,,0,2022-05-9
4530,4529,222,2,999,0,,0,2022-05-16
4531,4530,29,16,999,0,,0,2022-05-3
4532,4531,165,2,999,0,,0,2022-05-28
4533,4532,154,2,999,0,,0,2022-05-13
4534,4533,202,3,999,0,,0,2022-05-30
4535,4534,723,2,999,0,,0,2022-05-13
4536,4535,550,2,999,0,,0,2022-05-28
4537,4536,130,2,999,0,,0,2022-05-21
4538,4537,192,2,999,0,,0,2022-05-30
4539,4538,146,2,999,0,,0,2022-05-26
4540,4539,239,2,999,0,,0,2022-05-22
4541,4540,304,2,999,0,,0,2022-05-31
4542,4541,114,3,999,0,,0,2022-05-27
4543,4542,139,3,999,0,,0,2022-05-12
4544,4543,445,2,999,0,,0,2022-05-27
4545,4544,139,5,999,0,,0,2022-05-29
4546,4545,16,10,999,0,,0,2022-05-25
4547,4546,169,4,999,0,,0,2022-05-5
4548,4547,125,3,999,0,,0,2022-05-1
4549,4548,266,2,999,0,,0,2022-05-24
4550,4549,446,12,999,0,,0,2022-05-10
4551,4550,267,2,999,0,,0,2022-05-16
4552,4551,6,2,999,0,,0,2022-05-1
4553,4552,15,13,999,0,,0,2022-05-27
4554,4553,172,4,999,0,,0,2022-05-10
4555,4554,94,3,999,0,,0,2022-05-31
4556,4555,268,3,999,0,,0,2022-05-2
4557,4556,130,3,999,0,,0,2022-05-6
4558,4557,70,4,999,0,,0,2022-05-28
4559,4558,91,6,999,0,,0,2022-05-1
4560,4559,324,2,999,0,,0,2022-05-18
4561,4560,465,8,999,0,,0,2022-05-7
4562,4561,274,2,999,0,,0,2022-05-6
4563,4562,300,3,999,0,,0,2022-05-15
4564,4563,191,7,999,0,,0,2022-05-2
4565,4564,56,3,999,0,,0,2022-05-3
4566,4565,189,2,999,0,,0,2022-05-20
4567,4566,236,2,999,0,,0,2022-05-31
4568,4567,137,2,999,0,,0,2022-05-5
4569,4568,614,2,999,0,,0,2022-05-14
4570,4569,363,5,999,0,,0,2022-05-26
4571,4570,418,2,999,0,,0,2022-05-23
4572,4571,221,2,999,0,,0,2022-05-14
4573,4572,96,2,999,0,,0,2022-05-14
4574,4573,119,3,999,0,,0,2022-05-28
4575,4574,103,3,999,0,,0,2022-05-7
4576,4575,10,17,999,0,,0,2022-05-29
4577,4576,216,2,999,0,,0,2022-05-4
4578,4577,484,2,999,0,,0,2022-05-23
4579,4578,485,3,999,0,,0,2022-05-3
4580,4579,404,2,999,0,,0,2022-05-26
4581,4580,175,2,999,0,,0,2022-05-16
4582,4581,138,2,999,0,,0,2022-05-18
4583,4582,243,2,999,0,,0,2022-05-28
4584,4583,919,2,999,0,,0,2022-05-7
4585,4584,203,2,999,0,,0,2022-05-21
4586,4585,247,2,999,0,,0,2022-05-12
4587,4586,89,2,999,0,,0,2022-05-28
4588,4587,185,12,999,0,,0,2022-05-25
4589,4588,777,3,999,0,,0,2022-05-18
4590,4589,340,3,999,0,,0,2022-05-21
4591,4590,110,2,999,0,,0,2022-05-11
4592,4591,256,2,999,0,,0,2022-05-12
4593,4592,165,2,999,0,,0,2022-05-23
4594,4593,54,2,999,0,,0,2022-05-18
4595,4594,26,2,999,0,,0,2022-05-9
4596,4595,350,4,999,0,,0,2022-05-17
4597,4596,226,2,999,0,,0,2022-05-15
